step,sim_time_s,px_m,py_m,pz_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps
312,1.325000,0.000051886,-0.000062599,0.019999992,0.999999940,-0.000001467,-0.000000947,0.000004241,0.000026390,0.000015671,-0.000053202,-0.002106810,0.000263426,0.000005513
313,1.329167,0.000051890,-0.000062598,0.019999998,0.999999940,-0.000001264,-0.000000492,0.000004274,0.000026970,0.000015440,-0.000053393,-0.002114509,0.000269400,0.000005284
314,1.333333,0.000051890,-0.000062601,0.019999998,1.000000000,-0.000001353,-0.000000767,0.000004238,0.000026612,0.000015315,-0.000053140,-0.002104548,0.000260731,0.000005605
315,1.337500,0.000051888,-0.000062599,0.019999992,1.000000000,-0.000001371,-0.000000835,0.000004236,0.000025784,0.000016418,-0.000053112,-0.002112611,0.000259130,0.000005270
316,1.341667,0.000051886,-0.000062600,0.019999996,1.000000000,-0.000001274,-0.000000736,0.000004236,0.000026149,0.000015711,-0.000053214,-0.002108258,0.000257012,0.000005769
317,1.345833,0.000051887,-0.000062600,0.019999994,0.999999940,-0.000001474,-0.000000886,0.000004234,0.000026599,0.000015753,-0.000053186,-0.002108423,0.000269045,0.000005133
318,1.350000,0.000051892,-0.000062599,0.019999996,0.999999940,-0.000001258,-0.000000451,0.000004278,0.000027333,0.000015266,-0.000053410,-0.002111655,0.000277631,0.000005053
319,1.354167,0.000051891,-0.000062600,0.019999996,1.000000000,-0.000001345,-0.000000733,0.000004243,0.000026265,0.000015643,-0.000053218,-0.002099599,0.000266944,0.000005706
320,1.358333,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001355,-0.000000796,0.000004243,0.000025510,0.000016352,-0.000052996,-0.002114882,0.000245249,0.000005572
321,1.362500,0.000051885,-0.000062599,0.019999994,1.000000000,-0.000001369,-0.000000869,0.000004241,0.000026210,0.000015982,-0.000053188,-0.002113079,0.000260252,0.000005349
322,1.366667,0.000051883,-0.000062599,0.019999992,1.000000000,-0.000001411,-0.000000900,0.000004241,0.000026009,0.000016024,-0.000053051,-0.002116635,0.000249240,0.000005414
323,1.370833,0.000051888,-0.000062600,0.019999994,1.000000000,-0.000001329,-0.000000589,0.000004274,0.000027415,0.000015026,-0.000053644,-0.002093393,0.000297340,0.000005446
324,1.375000,0.000051887,-0.000062600,0.019999994,0.999999940,-0.000001420,-0.000000867,0.000004249,0.000026120,0.000015946,-0.000053138,-0.002110161,0.000258674,0.000005459
325,1.379167,0.000051888,-0.000062600,0.019999998,0.999999940,-0.000001349,-0.000000750,0.000004245,0.000026761,0.000015500,-0.000053460,-0.002104233,0.000277396,0.000005514
326,1.383333,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001387,-0.000000590,0.000004268,0.000026938,0.000015467,-0.000053415,-0.002102161,0.000282127,0.000005287
327,1.387500,0.000051890,-0.000062599,0.020000000,0.999999940,-0.000001359,-0.000000717,0.000004242,0.000026104,0.000015965,-0.000053189,-0.002112214,0.000257925,0.000005510
328,1.391667,0.000051892,-0.000062600,0.019999996,0.999999940,-0.000001375,-0.000000574,0.000004277,0.000026776,0.000015470,-0.000053175,-0.002109159,0.000265181,0.000005247
329,1.395833,0.000051891,-0.000062600,0.019999998,1.000000000,-0.000001477,-0.000000832,0.000004229,0.000026119,0.000015830,-0.000053126,-0.002114457,0.000251060,0.000005600
330,1.400000,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001313,-0.000000800,0.000004228,0.000025279,0.000016526,-0.000052981,-0.002117885,0.000240363,0.000005637
331,1.404167,0.000051883,-0.000062600,0.019999994,0.999999940,-0.000001481,-0.000000980,0.000004228,0.000026036,0.000016012,-0.000053098,-0.002117905,0.000249520,0.000005446
332,1.408333,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001291,-0.000000510,0.000004271,0.000027769,0.000014875,-0.000053537,-0.002107652,0.000285816,0.000005108
333,1.412500,0.000051889,-0.000062601,0.019999996,1.000000000,-0.000001387,-0.000000779,0.000004235,0.000026012,0.000015903,-0.000053068,-0.002107258,0.000255933,0.000005567
334,1.416667,0.000051884,-0.000062597,0.019999994,1.000000000,-0.000001399,-0.000000852,0.000004235,0.000025391,0.000016713,-0.000053098,-0.002118180,0.000250663,0.000005392
335,1.420833,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001403,-0.000000726,0.000004270,0.000026794,0.000015491,-0.000053340,-0.002107662,0.000271717,0.000005366
336,1.425000,0.000051887,-0.000062599,0.019999994,1.000000000,-0.000001362,-0.000000656,0.000004270,0.000026574,0.000015546,-0.000053270,-0.002106176,0.000267233,0.000005507
337,1.429167,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001321,-0.000000797,0.000004232,0.000026111,0.000015992,-0.000053179,-0.002112552,0.000258230,0.000005461
338,1.433333,0.000051884,-0.000062601,0.019999994,1.000000000,-0.000001316,-0.000000877,0.000004232,0.000026187,0.000015623,-0.000053160,-0.002104806,0.000257796,0.000005766
339,1.437500,0.000051884,-0.000062600,0.019999992,1.000000000,-0.000001368,-0.000000906,0.000004229,0.000026406,0.000015902,-0.000053271,-0.002106973,0.000271360,0.000005277
340,1.441667,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001307,-0.000000575,0.000004287,0.000026846,0.000015648,-0.000053358,-0.002111040,0.000274222,0.000005134
341,1.445833,0.000051887,-0.000062598,0.019999992,0.999999940,-0.000001401,-0.000000854,0.000004237,0.000026523,0.000015622,-0.000053123,-0.002110211,0.000260287,0.000005340
342,1.450000,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001361,-0.000000704,0.000004234,0.000026951,0.000015363,-0.000053481,-0.002102033,0.000281505,0.000005463
343,1.454167,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001376,-0.000000774,0.000004244,0.000026444,0.000015646,-0.000053302,-0.002102329,0.000271035,0.000005560
344,1.458333,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001413,-0.000000817,0.000004241,0.000026380,0.000015774,-0.000053212,-0.002109373,0.000263481,0.000005410
345,1.462500,0.000051891,-0.000062599,0.019999996,0.999999940,-0.000001458,-0.000000642,0.000004276,0.000026733,0.000015611,-0.000053409,-0.002105014,0.000277551,0.000005362
346,1.466667,0.000051891,-0.000062601,0.019999996,0.999999940,-0.000001419,-0.000000768,0.000004237,0.000026393,0.000015577,-0.000053263,-0.002106526,0.000262753,0.000005686
347,1.470833,0.000051889,-0.000062600,0.019999996,0.999999940,-0.000001428,-0.000000838,0.000004235,0.000025948,0.000016097,-0.000053174,-0.002114646,0.000254453,0.000005523
348,1.475000,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001344,-0.000000524,0.000004282,0.000026796,0.000015489,-0.000053456,-0.002104034,0.000278129,0.000005476
349,1.479167,0.000051888,-0.000062601,0.019999998,1.000000000,-0.000001410,-0.000000820,0.000004235,0.000025849,0.000015959,-0.000053087,-0.002109119,0.000251770,0.000005723
350,1.483333,0.000051887,-0.000062601,0.019999994,1.000000000,-0.000001428,-0.000000878,0.000004232,0.000026174,0.000016037,-0.000053164,-0.002113538,0.000259666,0.000005301
351,1.487500,0.000051884,-0.000062600,0.019999994,1.000000000,-0.000001454,-0.000000927,0.000004231,0.000025825,0.000016194,-0.000053242,-0.002111769,0.000258284,0.000005622
352,1.491667,0.000051886,-0.000062598,0.019999996,1.000000000,-0.000001498,-0.000000757,0.000004265,0.000026653,0.000015798,-0.000053344,-0.002113786,0.000269986,0.000005185
353,1.495833,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001431,-0.000000714,0.000004276,0.000026297,0.000015830,-0.000053235,-0.002110888,0.000261847,0.000005478
354,1.500000,0.000051884,-0.000062599,0.019999994,1.000000000,-0.000001356,-0.000000882,0.000004238,0.000026035,0.000015878,-0.000053174,-0.002110164,0.000255507,0.000005682
355,1.504167,0.000051884,-0.000062598,0.019999992,1.000000000,-0.000001399,-0.000000918,0.000004236,0.000026359,0.000015846,-0.000053123,-0.002115195,0.000256867,0.000005267
356,1.508333,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001345,-0.000000781,0.000004232,0.000026804,0.000015470,-0.000053418,-0.002102479,0.000278506,0.000005451
357,1.512500,0.000051884,-0.000062598,0.019999994,1.000000000,-0.000001348,-0.000000866,0.000004231,0.000025987,0.000016037,-0.000053137,-0.002112225,0.000255435,0.000005505
358,1.516667,0.000051885,-0.000062599,0.019999992,1.000000000,-0.000001396,-0.000000896,0.000004240,0.000026689,0.000015575,-0.000053325,-0.002102075,0.000276384,0.000005365
359,1.520833,0.000051889,-0.000062599,0.019999994,1.000000000,-0.000001330,-0.000000570,0.000004274,0.000027308,0.000015173,-0.000053532,-0.002099660,0.000289458,0.000005300
360,1.525000,0.000051887,-0.000062598,0.019999994,0.999999940,-0.000001421,-0.000000846,0.000004237,0.000025931,0.000016058,-0.000053101,-0.002111446,0.000254528,0.000005522
361,1.529167,0.000051889,-0.000062600,0.019999998,0.999999940,-0.000001346,-0.000000726,0.000004234,0.000026856,0.000015289,-0.000053467,-0.002100242,0.000278480,0.000005650
362,1.533333,0.000051891,-0.000062601,0.019999998,0.999999940,-0.000001251,-0.000000433,0.000004269,0.000026962,0.000015377,-0.000053407,-0.002100157,0.000282259,0.000005353
363,1.537500,0.000051890,-0.000062600,0.019999998,1.000000000,-0.000001312,-0.000000752,0.000004244,0.000025896,0.000016127,-0.000053003,-0.002116841,0.000247634,0.000005390
364,1.541667,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001318,-0.000000821,0.000004245,0.000025752,0.000016163,-0.000053015,-0.002111749,0.000250220,0.000005515
365,1.545833,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001370,-0.000000849,0.000004231,0.000026368,0.000015845,-0.000053122,-0.002115219,0.000257002,0.000005259
366,1.550000,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001421,-0.000000882,0.000004240,0.000026300,0.000015975,-0.000053217,-0.002113534,0.000262655,0.000005276
367,1.554167,0.000051884,-0.000062600,0.019999994,1.000000000,-0.000001425,-0.000000949,0.000004228,0.000026115,0.000015736,-0.000053194,-0.002108025,0.000256545,0.000005763
368,1.558333,0.000051884,-0.000062599,0.019999994,1.000000000,-0.000001466,-0.000000776,0.000004286,0.000026527,0.000015794,-0.000053272,-0.002111637,0.000267035,0.000005261
369,1.562500,0.000051885,-0.000062599,0.019999996,1.000000000,-0.000001401,-0.000000735,0.000004261,0.000026477,0.000015693,-0.000053323,-0.002110697,0.000265270,0.000005517
370,1.566667,0.000051887,-0.000062597,0.019999994,1.000000000,-0.000001378,-0.000000653,0.000004272,0.000026637,0.000015837,-0.000053371,-0.002108346,0.000276712,0.000005181
371,1.570833,0.000051886,-0.000062599,0.019999994,0.999999940,-0.000001479,-0.000000904,0.000004236,0.000026283,0.000015552,-0.000053193,-0.002104145,0.000259943,0.000005776
372,1.575000,0.000051891,-0.000062599,0.019999998,0.999999940,-0.000001253,-0.000000475,0.000004269,0.000027177,0.000015274,-0.000053413,-0.002111826,0.000273604,0.000005242
373,1.579167,0.000051891,-0.000062601,0.019999996,1.000000000,-0.000001349,-0.000000747,0.000004243,0.000026399,0.000015644,-0.000053153,-0.002104697,0.000263892,0.000005482
374,1.583333,0.000051885,-0.000062601,0.019999994,1.000000000,-0.000001344,-0.000000826,0.000004245,0.000025300,0.000016408,-0.000052894,-0.002119655,0.000233994,0.000005672
375,1.587500,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001387,-0.000000861,0.000004243,0.000026383,0.000015865,-0.000053138,-0.002116311,0.000257253,0.000005229
376,1.591667,0.000051883,-0.000062598,0.019999994,1.000000000,-0.000001418,-0.000000914,0.000004230,0.000025929,0.000016160,-0.000053175,-0.002115933,0.000254324,0.000005478
377,1.595833,0.000051887,-0.000062599,0.019999994,1.000000000,-0.000001444,-0.000000764,0.000004287,0.000027097,0.000015268,-0.000053330,-0.002109589,0.000271612,0.000005252
378,1.600000,0.000051888,-0.000062598,0.019999992,1.000000000,-0.000001412,-0.000000689,0.000004274,0.000026637,0.000015739,-0.000053364,-0.002105980,0.000276294,0.000005294
379,1.604167,0.000051886,-0.000062599,0.019999992,1.000000000,-0.000001364,-0.000000828,0.000004237,0.000026022,0.000015903,-0.000053258,-0.002106142,0.000261881,0.000005745
380,1.608333,0.000051886,-0.000062601,0.019999996,1.000000000,-0.000001267,-0.000000735,0.000004236,0.000026486,0.000015526,-0.000053274,-0.002106200,0.000264499,0.000005636
381,1.612500,0.000051886,-0.000062601,0.019999996,0.999999940,-0.000001447,-0.000000904,0.000004234,0.000026358,0.000015776,-0.000053000,-0.002116934,0.000250368,0.000005234
382,1.616667,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001231,-0.000000466,0.000004267,0.000027152,0.000015386,-0.000053371,-0.002112957,0.000273767,0.000005097
383,1.620833,0.000051892,-0.000062600,0.019999996,1.000000000,-0.000001352,-0.000000712,0.000004230,0.000026634,0.000015545,-0.000053264,-0.002099193,0.000275620,0.000005415
384,1.625000,0.000051885,-0.000062601,0.019999994,1.000000000,-0.000001305,-0.000000838,0.000004231,0.000025159,0.000016435,-0.000052941,-0.002114581,0.000237219,0.000005852
385,1.629167,0.000051885,-0.000062598,0.019999992,1.000000000,-0.000001381,-0.000000846,0.000004229,0.000026381,0.000016120,-0.000053274,-0.002111842,0.000271609,0.000005054
386,1.633333,0.000051884,-0.000062600,0.019999994,1.000000000,-0.000001394,-0.000000909,0.000004240,0.000026264,0.000015649,-0.000053223,-0.002107039,0.000259833,0.000005707
387,1.637500,0.000051886,-0.000062599,0.019999992,1.000000000,-0.000001444,-0.000000731,0.000004262,0.000026860,0.000015619,-0.000053318,-0.002109518,0.000274404,0.000005114
388,1.641667,0.000051887,-0.000062600,0.019999994,1.000000000,-0.000001386,-0.000000682,0.000004262,0.000026533,0.000015550,-0.000053314,-0.002107365,0.000266102,0.000005603
389,1.645833,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001345,-0.000000820,0.000004236,0.000025963,0.000016068,-0.000053147,-0.002113141,0.000254927,0.000005516
390,1.650000,0.000051885,-0.000062598,0.019999994,1.000000000,-0.000001394,-0.000000852,0.000004234,0.000026378,0.000015860,-0.000053229,-0.002111704,0.000263756,0.000005328
391,1.654167,0.000051885,-0.000062599,0.019999994,1.000000000,-0.000001420,-0.000000904,0.000004232,0.000026422,0.000015654,-0.000053243,-0.002107780,0.000263830,0.000005531
392,1.658333,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001461,-0.000000732,0.000004290,0.000026516,0.000015785,-0.000053269,-0.002111234,0.000266835,0.000005285
393,1.662500,0.000051888,-0.000062600,0.019999992,1.000000000,-0.000001418,-0.000000662,0.000004277,0.000026770,0.000015432,-0.000053404,-0.002101148,0.000277607,0.000005530
394,1.666667,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001354,-0.000000830,0.000004240,0.000025837,0.000016159,-0.000053092,-0.002119976,0.000245898,0.000005525
395,1.670833,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001399,-0.000000860,0.000004238,0.000026471,0.000015647,-0.000053235,-0.002107725,0.000264802,0.000005469
396,1.675000,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001417,-0.000000924,0.000004235,0.000026364,0.000015781,-0.000053232,-0.002110032,0.000263073,0.000005442
397,1.679167,0.000051886,-0.000062599,0.019999996,1.000000000,-0.000001481,-0.000000929,0.000004233,0.000026383,0.000015755,-0.000053261,-0.002110367,0.000263217,0.000005480
398,1.683333,0.000051886,-0.000062598,0.019999992,1.000000000,-0.000001348,-0.000000669,0.000004266,0.000026334,0.000015961,-0.000053301,-0.002109000,0.000269683,0.000005328
399,1.687500,0.000051886,-0.000062600,0.019999992,0.999999940,-0.000001451,-0.000000924,0.000004229,0.000026460,0.000015539,-0.000053240,-0.002105257,0.000264221,0.000005622
400,1.691667,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001251,-0.000000468,0.000004274,0.000027192,0.000015371,-0.000053483,-0.002109095,0.000280955,0.000005169
401,1.695833,0.000051892,-0.000062599,0.019999998,1.000000000,-0.000001361,-0.000000734,0.000004247,0.000026699,0.000015531,-0.000053254,-0.002105291,0.000270585,0.000005353
402,1.700000,0.000051886,-0.000062600,0.019999992,1.000000000,-0.000001353,-0.000000809,0.000004249,0.000025417,0.000016239,-0.000052923,-0.002110378,0.000242613,0.000005741
403,1.704167,0.000051887,-0.000062600,0.019999996,1.000000000,-0.000001394,-0.000000851,0.000004235,0.000026568,0.000015684,-0.000053315,-0.002110706,0.000267169,0.000005394
404,1.708333,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001420,-0.000000901,0.000004233,0.000025999,0.000016081,-0.000053113,-0.002112638,0.000255916,0.000005413
405,1.712500,0.000051887,-0.000062599,0.019999994,1.000000000,-0.000001453,-0.000000739,0.000004279,0.000026697,0.000015601,-0.000053361,-0.002110163,0.000269989,0.000005377
406,1.716667,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001417,-0.000000865,0.000004229,0.000026130,0.000015891,-0.000053220,-0.002111651,0.000257949,0.000005601
407,1.720833,0.000051885,-0.000062600,0.019999994,1.000000000,-0.000001425,-0.000000936,0.000004250,0.000026187,0.000015887,-0.000053223,-0.002111947,0.000259130,0.000005522
408,1.725000,0.000051888,-0.000062600,0.019999994,1.000000000,-0.000001314,-0.000000656,0.000004272,0.000026967,0.000015409,-0.000053462,-0.002102558,0.000282068,0.000005368
409,1.729167,0.000051887,-0.000062599,0.019999992,0.999999940,-0.000001458,-0.000000870,0.000004223,0.000026420,0.000015798,-0.000053342,-0.002099825,0.000277845,0.000005454
410,1.733333,0.000051889,-0.000062597,0.019999998,0.999999940,-0.000001408,-0.000000737,0.000004231,0.000026703,0.000015691,-0.000053570,-0.002104269,0.000283456,0.000005465
411,1.737500,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001429,-0.000000796,0.000004239,0.000026568,0.000015535,-0.000053175,-0.002110175,0.000260470,0.000005428
412,1.741667,0.000051888,-0.000062602,0.019999996,0.999999940,-0.000001430,-0.000000862,0.000004238,0.000026119,0.000015659,-0.000053178,-0.002105965,0.000256283,0.000005829
413,1.745833,0.000051890,-0.000062600,0.019999998,0.999999940,-0.000001464,-0.000000702,0.000004273,0.000026656,0.000015707,-0.000053349,-0.002111992,0.000269627,0.000005295
414,1.750000,0.000051889,-0.000062601,0.019999998,0.999999940,-0.000001412,-0.000000845,0.000004234,0.000026109,0.000015869,-0.000053134,-0.002115519,0.000250900,0.000005573
415,1.754167,0.000051888,-0.000062599,0.019999998,0.999999940,-0.000001468,-0.000000864,0.000004232,0.000026115,0.000016097,-0.000053208,-0.002115833,0.000258468,0.000005357
416,1.758333,0.000051889,-0.000062599,0.019999996,0.999999940,-0.000001346,-0.000000597,0.000004265,0.000026716,0.000015653,-0.000053410,-0.002105964,0.000277283,0.000005337
417,1.762500,0.000051888,-0.000062601,0.019999998,1.000000000,-0.000001443,-0.000000856,0.000004241,0.000026220,0.000015606,-0.000053125,-0.002109919,0.000252318,0.000005731
418,1.766667,0.000051887,-0.000062598,0.019999996,1.000000000,-0.000001466,-0.000000916,0.000004238,0.000026068,0.000016230,-0.000053175,-0.002117533,0.000258208,0.000005221
419,1.770833,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001360,-0.000000819,0.000004236,0.000026146,0.000015807,-0.000053250,-0.002104434,0.000264060,0.000005683
420,1.775000,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001295,-0.000000702,0.000004233,0.000026565,0.000015768,-0.000053373,-0.002107126,0.000274278,0.000005348
421,1.779167,0.000051885,-0.000062599,0.019999994,0.999999940,-0.000001439,-0.000000914,0.000004232,0.000026237,0.000015817,-0.000053157,-0.002108509,0.000260423,0.000005475
422,1.783333,0.000051890,-0.000062601,0.019999996,0.999999940,-0.000001377,-0.000000576,0.000004266,0.000027302,0.000015047,-0.000053382,-0.002106535,0.000275541,0.000005319
423,1.787500,0.000051892,-0.000062601,0.019999998,1.000000000,-0.000001473,-0.000000645,0.000004266,0.000026840,0.000015460,-0.000053331,-0.002106008,0.000273498,0.000005347
424,1.791667,0.000051888,-0.000062600,0.019999994,1.000000000,-0.000001406,-0.000000802,0.000004241,0.000025419,0.000016428,-0.000053109,-0.002112390,0.000249981,0.000005712
425,1.795833,0.000051888,-0.000062598,0.019999992,1.000000000,-0.000001441,-0.000000849,0.000004238,0.000026321,0.000015987,-0.000053133,-0.002118516,0.000256513,0.000005159
426,1.800000,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001449,-0.000000916,0.000004237,0.000026044,0.000015848,-0.000053212,-0.002110757,0.000255300,0.000005739
427,1.804167,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001356,-0.000000819,0.000004233,0.000026339,0.000015892,-0.000053258,-0.002113210,0.000262782,0.000005373
428,1.808333,0.000051887,-0.000062600,0.019999994,1.000000000,-0.000001401,-0.000000852,0.000004242,0.000026645,0.000015522,-0.000053266,-0.002105926,0.000268617,0.000005435
429,1.812500,0.000051886,-0.000062598,0.019999990,1.000000000,-0.000001423,-0.000000913,0.000004239,0.000026108,0.000016060,-0.000053058,-0.002117398,0.000252157,0.000005257
430,1.816667,0.000051886,-0.000062599,0.019999996,1.000000000,-0.000001354,-0.000000789,0.000004237,0.000026352,0.000015702,-0.000053240,-0.002115389,0.000255536,0.000005572
431,1.820833,0.000051884,-0.000062600,0.019999994,1.000000000,-0.000001347,-0.000000876,0.000004236,0.000026073,0.000015821,-0.000053047,-0.002112245,0.000249892,0.000005567
432,1.825000,0.000051884,-0.000062599,0.019999992,1.000000000,-0.000001399,-0.000000904,0.000004234,0.000026408,0.000015902,-0.000053277,-0.002107203,0.000271356,0.000005279
433,1.829167,0.000051887,-0.000062598,0.019999994,1.000000000,-0.000001324,-0.000000592,0.000004267,0.000027054,0.000015497,-0.000053490,-0.002104996,0.000284900,0.000005187
434,1.833333,0.000051885,-0.000062599,0.019999994,0.999999940,-0.000001400,-0.000000880,0.000004244,0.000026038,0.000015824,-0.000053128,-0.002107517,0.000255783,0.000005691
435,1.837500,0.000051889,-0.000062601,0.019999996,0.999999940,-0.000001307,-0.000000578,0.000004266,0.000027214,0.000015067,-0.000053416,-0.002101208,0.000279832,0.000005427
436,1.841667,0.000051890,-0.000062599,0.019999998,1.000000000,-0.000001442,-0.000000816,0.000004240,0.000026374,0.000015925,-0.000053138,-0.002116613,0.000258258,0.000005181
437,1.845833,0.000051888,-0.000062598,0.019999996,1.000000000,-0.000001462,-0.000000871,0.000004226,0.000025955,0.000016114,-0.000053144,-0.002114304,0.000254753,0.000005465
438,1.850000,0.000051885,-0.000062599,0.019999994,1.000000000,-0.000001464,-0.000000941,0.000004248,0.000025833,0.000016061,-0.000053054,-0.002117457,0.000244855,0.000005585
439,1.854167,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001351,-0.000000656,0.000004271,0.000026639,0.000015604,-0.000053393,-0.002104614,0.000274992,0.000005473
440,1.858333,0.000051888,-0.000062599,0.019999996,0.999999940,-0.000001447,-0.000000721,0.000004259,0.000026685,0.000015572,-0.000053309,-0.002107807,0.000270061,0.000005384
441,1.862500,0.000051891,-0.000062599,0.019999998,0.999999940,-0.000001436,-0.000000623,0.000004280,0.000027016,0.000015388,-0.000053421,-0.002107358,0.000277021,0.000005304
442,1.866667,0.000051888,-0.000062600,0.019999998,0.999999940,-0.000001361,-0.000000790,0.000004232,0.000025803,0.000015984,-0.000053118,-0.002110433,0.000250621,0.000005787
443,1.870833,0.000051890,-0.000062599,0.019999998,0.999999940,-0.000001427,-0.000000809,0.000004240,0.000026760,0.000015695,-0.000053392,-0.002106448,0.000278647,0.000005212
444,1.875000,0.000051892,-0.000062602,0.019999998,0.999999940,-0.000001452,-0.000000649,0.000004275,0.000026789,0.000015236,-0.000053252,-0.002106374,0.000264077,0.000005591
445,1.879167,0.000051893,-0.000062600,0.019999996,0.999999940,-0.000001413,-0.000000582,0.000004274,0.000026422,0.000015952,-0.000053347,-0.002109838,0.000272041,0.000005290
446,1.883333,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001354,-0.000000734,0.000004226,0.000025814,0.000016114,-0.000053213,-0.002109201,0.000257803,0.000005707
447,1.887500,0.000051890,-0.000062599,0.019999996,0.999999940,-0.000001402,-0.000000767,0.000004246,0.000026584,0.000015679,-0.000053267,-0.002109302,0.000267782,0.000005323
448,1.891667,0.000051890,-0.000062600,0.019999996,0.999999940,-0.000001423,-0.000000826,0.000004232,0.000026425,0.000015678,-0.000053336,-0.002104073,0.000270439,0.000005589
449,1.895833,0.000051892,-0.000062600,0.019999998,0.999999940,-0.000001459,-0.000000661,0.000004267,0.000026758,0.000015507,-0.000053428,-0.002103431,0.000277558,0.000005475
450,1.900000,0.000051893,-0.000062600,0.019999996,0.999999940,-0.000001417,-0.000000591,0.000004266,0.000026509,0.000015732,-0.000053358,-0.002105715,0.000272969,0.000005451
451,1.904167,0.000051888,-0.000062600,0.019999998,0.999999940,-0.000001345,-0.000000755,0.000004231,0.000025382,0.000016298,-0.000052895,-0.002124045,0.000228917,0.000005725
452,1.908333,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001383,-0.000000592,0.000004266,0.000027012,0.000015415,-0.000053438,-0.002102275,0.000283116,0.000005277
453,1.912500,0.000051889,-0.000062600,0.019999996,0.999999940,-0.000001340,-0.000000731,0.000004241,0.000025935,0.000016081,-0.000053115,-0.002112453,0.000254520,0.000005501
454,1.916667,0.000051891,-0.000062600,0.020000000,0.999999940,-0.000001269,-0.000000621,0.000004237,0.000026959,0.000015355,-0.000053377,-0.002105794,0.000275244,0.000005361
455,1.920833,0.000051889,-0.000062600,0.019999996,1.000000000,-0.000001413,-0.000000825,0.000004237,0.000025906,0.000016067,-0.000053099,-0.002105115,0.000260363,0.000005515
456,1.925000,0.000051887,-0.000062601,0.019999992,1.000000000,-0.000001433,-0.000000878,0.000004235,0.000026278,0.000015830,-0.000053272,-0.002105611,0.000267520,0.000005518
457,1.929167,0.000051884,-0.000062598,0.019999994,1.000000000,-0.000001447,-0.000000944,0.000004234,0.000025529,0.000016470,-0.000053129,-0.002120821,0.000246022,0.000005557
458,1.933333,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001483,-0.000000776,0.000004268,0.000027014,0.000015334,-0.000053477,-0.002101665,0.000282600,0.000005411
459,1.937500,0.000051887,-0.000062598,0.019999992,1.000000000,-0.000001444,-0.000000709,0.000004267,0.000026427,0.000015927,-0.000053352,-0.002109384,0.000272069,0.000005318
460,1.941667,0.000051883,-0.000062599,0.019999992,1.000000000,-0.000001362,-0.000000878,0.000004231,0.000025739,0.000015981,-0.000053203,-0.002106200,0.000255135,0.000005942
461,1.945833,0.000051884,-0.000062598,0.019999996,1.000000000,-0.000001293,-0.000000765,0.000004229,0.000026555,0.000015751,-0.000053302,-0.002111675,0.000267317,0.000005315
462,1.950000,0.000051885,-0.000062599,0.019999992,0.999999940,-0.000001469,-0.000000939,0.000004238,0.000026632,0.000015640,-0.000053174,-0.002105735,0.000269341,0.000005210
463,1.954167,0.000051888,-0.000062600,0.019999998,0.999999940,-0.000001400,-0.000000608,0.000004273,0.000026877,0.000015318,-0.000053345,-0.002110681,0.000266476,0.000005488
464,1.958333,0.000051889,-0.000062600,0.019999996,0.999999940,-0.000001316,-0.000000594,0.000004283,0.000026401,0.000015763,-0.000053056,-0.002117987,0.000251437,0.000005261
465,1.962500,0.000051889,-0.000062599,0.019999998,1.000000000,-0.000001439,-0.000000837,0.000004235,0.000026298,0.000015824,-0.000053144,-0.002114976,0.000255420,0.000005404
